SVF ROW,SVF COL,JED
132,71,8452
132,72,8356
132,73,8260
132,74,8164
132,75,8068
132,76,7972
132,77,7876
132,78,7780
132,79,7684
132,80,32767
132,81,32767
132,82,32767
132,83,32767
132,84,32767
132,85,32767
133,0,15269
133,1,15173
133,2,15077
133,3,14981
133,4,14885
133,5,14789
133,6,14693
133,7,14597
133,8,14501
133,9,14405
133,10,14309
133,11,14213
133,12,14117
133,13,14021
133,14,13925
133,15,13829
133,16,13733
133,17,13637
133,18,13541
133,19,13445
133,20,13349
133,21,13253
133,22,13157
133,23,13061
133,24,12965
133,25,12869
133,26,12773
133,27,12677
133,28,12581
133,29,12485
133,30,12389
133,31,12293
133,32,12197
133,33,12101
133,34,12005
133,35,11909
133,36,11813
133,37,11717
133,38,11621
133,39,11525
133,40,11429
133,41,11333
133,42,11237
133,43,11141
133,44,11045
133,45,10949
133,46,10853
133,47,10757
133,48,10661
133,49,10565
133,50,10469
133,51,10373
133,52,10277
133,53,10181
133,54,10085
133,55,9989
133,56,9893
133,57,9797
133,58,9701
133,59,9605
133,60,9509
133,61,9413
133,62,9317
133,63,9221
133,64,9125
133,65,9029
133,66,8933
133,67,8837
133,68,8741
133,69,8645
133,70,8549
133,71,8453
133,72,8357
133,73,8261
133,74,8165
133,75,8069
133,76,7973
133,77,7877
133,78,7781
133,79,7685
133,80,32767
133,81,32767
133,82,32767
133,83,32767
133,84,32767
133,85,32767
134,0,15270
134,1,15174
134,2,15078
134,3,14982
134,4,14886
134,5,14790
134,6,14694
134,7,14598
134,8,14502
134,9,14406
134,10,14310
134,11,14214
134,12,14118
134,13,14022
134,14,13926
134,15,13830
134,16,13734
134,17,13638
134,18,13542
134,19,13446
134,20,13350
134,21,13254
134,22,13158
134,23,13062
134,24,12966
134,25,12870
134,26,12774
134,27,12678
134,28,12582
134,29,12486
134,30,12390
134,31,12294
134,32,12198
134,33,12102
134,34,12006
134,35,11910
134,36,11814
134,37,11718
134,38,11622
134,39,11526
134,40,11430
134,41,11334
134,42,11238
134,43,11142
134,44,11046
134,45,10950
134,46,10854
134,47,10758
134,48,10662
134,49,10566
134,50,10470
134,51,10374
134,52,10278
134,53,10182
134,54,10086
134,55,9990
134,56,9894
134,57,9798
134,58,9702
134,59,9606
134,60,9510
134,61,9414
134,62,9318
134,63,9222
134,64,9126
134,65,9030
134,66,8934
134,67,8838
134,68,8742
134,69,8646
134,70,8550
134,71,8454
134,72,8358
134,73,8262
134,74,8166
134,75,8070
134,76,7974
134,77,7878
134,78,7782
134,79,7686
134,80,32767
134,81,32767
134,82,32767
134,83,32767
134,84,32767
134,85,32767
135,0,15271
135,1,15175
135,2,15079
135,3,14983
135,4,14887
135,5,14791
135,6,14695
135,7,14599
135,8,14503
135,9,14407
135,10,14311
135,11,14215
135,12,14119
135,13,14023
135,14,13927
135,15,13831
135,16,13735
135,17,13639
135,18,13543
135,19,13447
135,20,13351
135,21,13255
135,22,13159
135,23,13063
135,24,12967
135,25,12871
135,26,12775
135,27,12679
135,28,12583
135,29,12487
135,30,12391
135,31,12295
135,32,12199
135,33,12103
135,34,12007
135,35,11911
135,36,11815
135,37,11719
135,38,11623
135,39,11527
135,40,11431
135,41,11335
135,42,11239
135,43,11143
135,44,11047
135,45,10951
135,46,10855
135,47,10759
135,48,10663
135,49,10567
135,50,10471
135,51,10375
135,52,10279
135,53,10183
135,54,10087
135,55,9991
135,56,9895
135,57,9799
135,58,9703
135,59,9607
135,60,9511
135,61,9415
135,62,9319
135,63,9223
135,64,9127
135,65,9031
135,66,8935
135,67,8839
135,68,8743
135,69,8647
135,70,8551
135,71,8455
135,72,8359
135,73,8263
135,74,8167
135,75,8071
135,76,7975
135,77,7879
135,78,7783
135,79,7687
135,80,32767
135,81,32767
135,82,32767
135,83,32767
135,84,32767
135,85,32767
136,0,15272
136,1,15176
136,2,15080
136,3,14984
136,4,14888
136,5,14792
136,6,14696
136,7,14600
136,8,14504
136,9,14408
136,10,14312
136,11,14216
136,12,14120
136,13,14024
136,14,13928
136,15,13832
136,16,13736
136,17,13640
136,18,13544
136,19,13448
136,20,13352
136,21,13256
136,22,13160
136,23,13064
136,24,12968
136,25,12872
136,26,12776
136,27,12680
136,28,12584
136,29,12488
136,30,12392
136,31,12296
136,32,12200
136,33,12104
136,34,12008
136,35,11912
136,36,11816
136,37,11720
136,38,11624
136,39,11528
136,40,11432
136,41,11336
136,42,11240
136,43,11144
136,44,11048
136,45,10952
136,46,10856
136,47,10760
136,48,10664
136,49,10568
136,50,10472
136,51,10376
136,52,10280
136,53,10184
136,54,10088
136,55,9992
136,56,9896
136,57,9800
136,58,9704
136,59,9608
136,60,9512
136,61,9416
136,62,9320
136,63,9224
136,64,9128
136,65,9032
136,66,8936
136,67,8840
136,68,8744
136,69,8648
136,70,8552
136,71,8456
136,72,8360
136,73,8264
136,74,8168
136,75,8072
136,76,7976
136,77,7880
136,78,7784
136,79,7688
136,80,32767
136,81,32767
136,82,32767
136,83,32767
136,84,32767
136,85,32767
137,0,15273
137,1,15177
137,2,15081
137,3,14985
137,4,14889
137,5,14793
137,6,14697
137,7,14601
137,8,14505
137,9,14409
137,10,14313
137,11,14217
137,12,14121
137,13,14025
137,14,13929
137,15,13833
137,16,13737
137,17,13641
137,18,13545
137,19,13449
137,20,13353
137,21,13257
137,22,13161
137,23,13065
137,24,12969
137,25,12873
137,26,12777
137,27,12681
137,28,12585
137,29,12489
137,30,12393
137,31,12297
137,32,12201
137,33,12105
137,34,12009
137,35,11913
137,36,11817
137,37,11721
137,38,11625
137,39,11529
137,40,11433
137,41,11337
137,42,11241
137,43,11145
137,44,11049
137,45,10953
137,46,10857
137,47,10761
137,48,10665
137,49,10569
137,50,10473
137,51,10377
137,52,10281
137,53,10185
137,54,10089
137,55,9993
137,56,9897
137,57,9801
137,58,9705
137,59,9609
137,60,9513
137,61,9417
137,62,9321
137,63,9225
137,64,9129
137,65,9033
137,66,8937
137,67,8841
137,68,8745
137,69,8649
137,70,8553
137,71,8457
137,72,8361
137,73,8265
137,74,8169
137,75,8073
137,76,7977
137,77,7881
137,78,7785
137,79,7689
137,80,32767
137,81,32767
137,82,32767
137,83,32767
137,84,32767
137,85,32767
138,0,15274
138,1,15178
138,2,15082
138,3,14986
138,4,14890
138,5,14794
138,6,14698
138,7,14602
138,8,14506
138,9,14410
138,10,14314
138,11,14218
138,12,14122
138,13,14026
138,14,13930
138,15,13834
138,16,13738
138,17,13642
138,18,13546
138,19,13450
138,20,13354
138,21,13258
138,22,13162
138,23,13066
138,24,12970
138,25,12874
138,26,12778
138,27,12682
138,28,12586
138,29,12490
138,30,12394
138,31,12298
138,32,12202
138,33,12106
138,34,12010
138,35,11914
138,36,11818
138,37,11722
138,38,11626
138,39,11530
138,40,11434
138,41,11338
138,42,11242
138,43,11146
138,44,11050
138,45,10954
138,46,10858
138,47,10762
138,48,10666
138,49,10570
138,50,10474
138,51,10378
138,52,10282
138,53,10186
138,54,10090
138,55,9994
138,56,9898
138,57,9802
138,58,9706
138,59,9610
138,60,9514
138,61,9418
138,62,9322
138,63,9226
138,64,9130
138,65,9034
138,66,8938
138,67,8842
138,68,8746
138,69,8650
138,70,8554
138,71,8458
138,72,8362
138,73,8266
138,74,8170
138,75,8074
138,76,7978
138,77,7882
138,78,7786
138,79,7690
138,80,32767
138,81,32767
138,82,32767
138,83,32767
138,84,32767
138,85,32767
139,0,15275
139,1,15179
139,2,15083
139,3,14987
139,4,14891
139,5,14795
139,6,14699
139,7,14603
139,8,14507
139,9,14411
139,10,14315
139,11,14219
139,12,14123
139,13,14027
139,14,13931
139,15,13835
139,16,13739
139,17,13643
139,18,13547
139,19,13451
139,20,13355
139,21,13259
139,22,13163
139,23,13067
139,24,12971
139,25,12875
139,26,12779
139,27,12683
139,28,12587
139,29,12491
139,30,12395
139,31,12299
139,32,12203
139,33,12107
139,34,12011
139,35,11915
139,36,11819
139,37,11723
139,38,11627
139,39,11531
139,40,11435
139,41,11339
139,42,11243
139,43,11147
139,44,11051
139,45,10955
139,46,10859
139,47,10763
139,48,10667
139,49,10571
139,50,10475
139,51,10379
139,52,10283
139,53,10187
139,54,10091
139,55,9995
139,56,9899
139,57,9803
139,58,9707
139,59,9611
139,60,9515
139,61,9419
139,62,9323
139,63,9227
139,64,9131
139,65,9035
139,66,8939
139,67,8843
139,68,8747
139,69,8651
139,70,8555
139,71,8459
139,72,8363
139,73,8267
139,74,8171
139,75,8075
139,76,7979
139,77,7883
139,78,7787
139,79,7691
139,80,32767
139,81,32767
139,82,32767
139,83,32767
139,84,32767
139,85,32767
140,0,15276
140,1,15180
140,2,15084
140,3,14988
140,4,14892
140,5,14796
140,6,14700
140,7,14604
140,8,14508
140,9,14412
140,10,14316
140,11,14220
140,12,14124
140,13,14028
140,14,13932
140,15,13836
140,16,13740
140,17,13644
140,18,13548
140,19,13452
140,20,13356
140,21,13260
140,22,13164
140,23,13068
140,24,12972
140,25,12876
140,26,12780
140,27,12684
140,28,12588
140,29,12492
140,30,12396
140,31,12300
140,32,12204
140,33,12108
140,34,12012
140,35,11916
140,36,11820
140,37,11724
140,38,11628
140,39,11532
140,40,11436
140,41,11340
140,42,11244
140,43,11148
140,44,11052
140,45,10956
140,46,10860
140,47,10764
140,48,10668
140,49,10572
140,50,10476
140,51,10380
140,52,10284
140,53,10188
140,54,10092
140,55,9996
140,56,9900
140,57,9804
140,58,9708
140,59,9612
140,60,9516
140,61,9420
140,62,9324
140,63,9228
140,64,9132
140,65,9036
140,66,8940
140,67,8844
140,68,8748
140,69,8652
140,70,8556
140,71,8460
140,72,8364
140,73,8268
140,74,8172
140,75,8076
140,76,7980
140,77,7884
140,78,7788
140,79,7692
140,80,32767
140,81,32767
140,82,32767
140,83,32767
140,84,32767
140,85,32767
141,0,15277
141,1,15181
141,2,15085
141,3,14989
141,4,14893
141,5,14797
141,6,14701
141,7,14605
141,8,14509
141,9,14413
141,10,14317
141,11,14221
141,12,14125
141,13,14029
141,14,13933
141,15,13837
141,16,13741
141,17,13645
141,18,13549
141,19,13453
141,20,13357
141,21,13261
141,22,13165
141,23,13069
141,24,12973
141,25,12877
141,26,12781
141,27,12685
141,28,12589
141,29,12493
141,30,12397
141,31,12301
141,32,12205
141,33,12109
141,34,12013
141,35,11917
141,36,11821
141,37,11725
141,38,11629
141,39,11533
141,40,11437
141,41,11341
141,42,11245
141,43,11149
141,44,11053
141,45,10957
141,46,10861
141,47,10765
141,48,10669
141,49,10573
141,50,10477
141,51,10381
141,52,10285
141,53,10189
141,54,10093
141,55,9997
141,56,9901
141,57,9805
141,58,9709
141,59,9613
141,60,9517
141,61,9421
141,62,9325
141,63,9229
141,64,9133
141,65,9037
141,66,8941
141,67,8845
141,68,8749
141,69,8653
141,70,8557
141,71,8461
141,72,8365
141,73,8269
141,74,8173
141,75,8077
141,76,7981
141,77,7885
141,78,7789
141,79,7693
141,80,32767
141,81,32767
141,82,32767
141,83,32767
141,84,32767
141,85,32767
142,0,15278
142,1,15182
142,2,15086
142,3,14990
142,4,14894
142,5,14798
142,6,14702
142,7,14606
142,8,14510
142,9,14414
142,10,14318
142,11,14222
142,12,14126
142,13,14030
142,14,13934
142,15,13838
142,16,13742
142,17,13646
142,18,13550
142,19,13454
142,20,13358
142,21,13262
142,22,13166
142,23,13070
142,24,12974
142,25,12878
142,26,12782
142,27,12686
142,28,12590
142,29,12494
142,30,12398
142,31,12302
142,32,12206
142,33,12110
142,34,12014
142,35,11918
142,36,11822
142,37,11726
142,38,11630
142,39,11534
142,40,11438
142,41,11342
142,42,11246
142,43,11150
142,44,11054
142,45,10958
142,46,10862
142,47,10766
142,48,10670
142,49,10574
142,50,10478
142,51,10382
142,52,10286
142,53,10190
142,54,10094
142,55,9998
142,56,9902
142,57,9806
142,58,9710
142,59,9614
142,60,9518
142,61,9422
142,62,9326
142,63,9230
142,64,9134
142,65,9038
142,66,8942
142,67,8846
142,68,8750
142,69,8654
142,70,8558
142,71,8462
142,72,8366
142,73,8270
142,74,8174
142,75,8078
142,76,7982
142,77,7886
142,78,7790
142,79,7694
142,80,32767
142,81,32767
142,82,32767
142,83,32767
142,84,32767
142,85,32767
143,0,15279
143,1,15183
143,2,15087
143,3,14991
143,4,14895
143,5,14799
143,6,14703
143,7,14607
143,8,14511
143,9,14415
143,10,14319
143,11,14223
143,12,14127
143,13,14031
143,14,13935
143,15,13839
143,16,13743
143,17,13647
143,18,13551
143,19,13455
143,20,13359
143,21,13263
143,22,13167
143,23,13071
143,24,12975
143,25,12879
143,26,12783
143,27,12687
143,28,12591
143,29,12495
143,30,12399
143,31,12303
143,32,12207
143,33,12111
143,34,12015
143,35,11919
143,36,11823
143,37,11727
143,38,11631
143,39,11535
143,40,11439
143,41,11343
143,42,11247
143,43,11151
143,44,11055
143,45,10959
143,46,10863
143,47,10767
143,48,10671
143,49,10575
143,50,10479
143,51,10383
143,52,10287
143,53,10191
143,54,10095
143,55,9999
143,56,9903
143,57,9807
143,58,9711
143,59,9615
143,60,9519
143,61,9423
143,62,9327
143,63,9231
143,64,9135
143,65,9039
143,66,8943
143,67,8847
143,68,8751
143,69,8655
143,70,8559
143,71,8463
143,72,8367
143,73,8271
143,74,8175
143,75,8079
143,76,7983
143,77,7887
143,78,7791
143,79,7695
143,80,32767
143,81,32767
143,82,32767
143,83,32767
143,84,32767
143,85,32767
144,0,15280
144,1,15184
144,2,15088
144,3,14992
144,4,14896
144,5,14800
144,6,14704
144,7,14608
144,8,14512
144,9,14416
144,10,14320
144,11,14224
144,12,14128
144,13,14032
144,14,13936
144,15,13840
144,16,13744
144,17,13648
144,18,13552
144,19,13456
144,20,13360
144,21,13264
144,22,13168
144,23,13072
144,24,12976
144,25,12880
144,26,12784
144,27,12688
144,28,12592
144,29,12496
144,30,12400
144,31,12304
144,32,12208
144,33,12112
144,34,12016
144,35,11920
144,36,11824
144,37,11728
144,38,11632
144,39,11536
144,40,11440
144,41,11344
144,42,11248
144,43,11152
144,44,11056
144,45,10960
144,46,10864
144,47,10768
144,48,10672
144,49,10576
144,50,10480
144,51,10384
144,52,10288
144,53,10192
144,54,10096
144,55,10000
144,56,9904
144,57,9808
144,58,9712
144,59,9616
144,60,9520
144,61,9424
144,62,9328
144,63,9232
144,64,9136
144,65,9040
144,66,8944
144,67,8848
144,68,8752
144,69,8656
144,70,8560
144,71,8464
144,72,8368
144,73,8272
144,74,8176
144,75,8080
144,76,7984
144,77,7888
144,78,7792
144,79,7696
144,80,32767
144,81,32767
144,82,32767
144,83,32767
144,84,32767
144,85,32767
145,0,15281
145,1,15185
145,2,15089
145,3,14993
145,4,14897
145,5,14801
145,6,14705
145,7,14609
145,8,14513
145,9,14417
145,10,14321
145,11,14225
145,12,14129
145,13,14033
145,14,13937
145,15,13841
145,16,13745
145,17,13649
145,18,13553
145,19,13457
145,20,13361
145,21,13265
145,22,13169
145,23,13073
145,24,12977
145,25,12881
145,26,12785
145,27,12689
145,28,12593
145,29,12497
145,30,12401
145,31,12305
145,32,12209
145,33,12113
145,34,12017
145,35,11921
145,36,11825
145,37,11729
145,38,11633
145,39,11537
145,40,11441
145,41,11345
145,42,11249
145,43,11153
145,44,11057
145,45,10961
145,46,10865
145,47,10769
145,48,10673
145,49,10577
145,50,10481
145,51,10385
145,52,10289
145,53,10193
145,54,10097
145,55,10001
145,56,9905
145,57,9809
145,58,9713
145,59,9617
145,60,9521
145,61,9425
145,62,9329
145,63,9233
145,64,9137
145,65,9041
145,66,8945
145,67,8849
145,68,8753
145,69,8657
145,70,8561
145,71,8465
145,72,8369
145,73,8273
145,74,8177
145,75,8081
145,76,7985
145,77,7889
145,78,7793
145,79,7697
145,80,32767
145,81,32767
145,82,32767
145,83,32767
145,84,32767
145,85,32767
146,0,15282
146,1,15186
146,2,15090
146,3,14994
146,4,14898
146,5,14802
146,6,14706
146,7,14610
146,8,14514
146,9,14418
146,10,14322
146,11,14226
146,12,14130
146,13,14034
146,14,13938
146,15,13842
146,16,13746
146,17,13650
146,18,13554
146,19,13458
146,20,13362
146,21,13266
146,22,13170
146,23,13074
146,24,12978
146,25,12882
146,26,12786
146,27,12690
146,28,12594
146,29,12498
146,30,12402
146,31,12306
146,32,12210
146,33,12114
146,34,12018
146,35,11922
146,36,11826
146,37,11730
146,38,11634
146,39,11538
146,40,11442
146,41,11346
146,42,11250
146,43,11154
146,44,11058
146,45,10962
146,46,10866
146,47,10770
146,48,10674
146,49,10578
146,50,10482
146,51,10386
146,52,10290
146,53,10194
146,54,10098
146,55,10002
146,56,9906
146,57,9810
146,58,9714
146,59,9618
146,60,9522
146,61,9426
146,62,9330
146,63,9234
146,64,9138
146,65,9042
146,66,8946
146,67,8850
146,68,8754
146,69,8658
146,70,8562
146,71,8466
146,72,8370
146,73,8274
146,74,8178
146,75,8082
146,76,7986
146,77,7890
146,78,7794
146,79,7698
146,80,32767
146,81,32767
146,82,32767
146,83,32767
146,84,32767
146,85,32767
147,0,15283
147,1,15187
147,2,15091
147,3,14995
147,4,14899
147,5,14803
147,6,14707
147,7,14611
147,8,14515
147,9,14419
147,10,14323
147,11,14227
147,12,14131
147,13,14035
147,14,13939
147,15,13843
147,16,13747
147,17,13651
147,18,13555
147,19,13459
147,20,13363
147,21,13267
147,22,13171
147,23,13075
147,24,12979
147,25,12883
147,26,12787
147,27,12691
147,28,12595
147,29,12499
147,30,12403
147,31,12307
147,32,12211
147,33,12115
147,34,12019
147,35,11923
147,36,11827
147,37,11731
147,38,11635
147,39,11539
147,40,11443
147,41,11347
147,42,11251
147,43,11155
147,44,11059
147,45,10963
147,46,10867
147,47,10771
147,48,10675
147,49,10579
147,50,10483
147,51,10387
147,52,10291
147,53,10195
147,54,10099
147,55,10003
147,56,9907
147,57,9811
147,58,9715
147,59,9619
147,60,9523
147,61,9427
147,62,9331
147,63,9235
147,64,9139
147,65,9043
147,66,8947
147,67,8851
147,68,8755
147,69,8659
147,70,8563
147,71,8467
147,72,8371
147,73,8275
147,74,8179
147,75,8083
147,76,7987
147,77,7891
147,78,7795
147,79,7699
147,80,32767
147,81,32767
147,82,32767
147,83,32767
147,84,32767
147,85,32767
148,0,15284
148,1,15188
148,2,15092
148,3,14996
148,4,14900
148,5,14804
148,6,14708
148,7,14612
148,8,14516
148,9,14420
148,10,14324
148,11,14228
148,12,14132
148,13,14036
148,14,13940
148,15,13844
148,16,13748
148,17,13652
148,18,13556
148,19,13460
148,20,13364
148,21,13268
148,22,13172
148,23,13076
148,24,12980
148,25,12884
148,26,12788
148,27,12692
148,28,12596
148,29,12500
148,30,12404
148,31,12308
148,32,12212
148,33,12116
148,34,12020
148,35,11924
148,36,11828
148,37,11732
148,38,11636
148,39,11540
148,40,11444
148,41,11348
148,42,11252
148,43,11156
148,44,11060
148,45,10964
148,46,10868
148,47,10772
148,48,10676
148,49,10580
148,50,10484
148,51,10388
148,52,10292
148,53,10196
148,54,10100
148,55,10004
148,56,9908
148,57,9812
148,58,9716
148,59,9620
148,60,9524
148,61,9428
148,62,9332
148,63,9236
148,64,9140
148,65,9044
148,66,8948
148,67,8852
148,68,8756
148,69,8660
148,70,8564
148,71,8468
148,72,8372
148,73,8276
148,74,8180
148,75,8084
148,76,7988
148,77,7892
148,78,7796
148,79,7700
148,80,32767
148,81,32767
148,82,32767
148,83,32767
148,84,32767
148,85,32767
149,0,15285
149,1,15189
149,2,15093
149,3,14997
149,4,14901
149,5,14805
149,6,14709
149,7,14613
149,8,14517
149,9,14421
149,10,14325
149,11,14229
149,12,14133
149,13,14037
149,14,13941
149,15,13845
149,16,13749
149,17,13653
149,18,13557
149,19,13461
149,20,13365
149,21,13269
149,22,13173
149,23,13077
149,24,12981
149,25,12885
149,26,12789
149,27,12693
149,28,12597
149,29,12501
149,30,12405
149,31,12309
149,32,12213
149,33,12117
149,34,12021
149,35,11925
149,36,11829
149,37,11733
149,38,11637
149,39,11541
149,40,11445
149,41,11349
149,42,11253
149,43,11157
149,44,11061
149,45,10965
149,46,10869
149,47,10773
149,48,10677
149,49,10581
149,50,10485
149,51,10389
149,52,10293
149,53,10197
149,54,10101
149,55,10005
149,56,9909
149,57,9813
149,58,9717
149,59,9621
149,60,9525
149,61,9429
149,62,9333
149,63,9237
149,64,9141
149,65,9045
149,66,8949
149,67,8853
149,68,8757
149,69,8661
149,70,8565
149,71,8469
149,72,8373
149,73,8277
149,74,8181
149,75,8085
149,76,7989
149,77,7893
149,78,7797
149,79,7701
149,80,32767
149,81,32767
149,82,32767
149,83,32767
149,84,32767
149,85,32767
150,0,15286
150,1,15190
150,2,15094
150,3,14998
150,4,14902
150,5,14806
150,6,14710
150,7,14614
150,8,14518
150,9,14422
150,10,14326
150,11,14230
150,12,14134
150,13,14038
150,14,13942
150,15,13846
150,16,13750
150,17,13654
150,18,13558
150,19,13462
150,20,13366
150,21,13270
150,22,13174
150,23,13078
150,24,12982
150,25,12886
150,26,12790
150,27,12694
150,28,12598
150,29,12502
150,30,12406
150,31,12310
150,32,12214
150,33,12118
150,34,12022
150,35,11926
150,36,11830
150,37,11734
150,38,11638
150,39,11542
150,40,11446
150,41,11350
150,42,11254
150,43,11158
150,44,11062
150,45,10966
150,46,10870
150,47,10774
150,48,10678
150,49,10582
150,50,10486
150,51,10390
150,52,10294
150,53,10198
150,54,10102
150,55,10006
150,56,9910
150,57,9814
150,58,9718
150,59,9622
150,60,9526
150,61,9430
150,62,9334
150,63,9238
150,64,9142
150,65,9046
150,66,8950
150,67,8854
150,68,8758
150,69,8662
150,70,8566
150,71,8470
150,72,8374
150,73,8278
150,74,8182
150,75,8086
150,76,7990
150,77,7894
150,78,7798
150,79,7702
150,80,32767
150,81,32767
150,82,32767
150,83,32767
150,84,32767
150,85,32767
151,0,15287
151,1,15191
151,2,15095
151,3,14999
151,4,14903
151,5,14807
151,6,14711
151,7,14615
151,8,14519
151,9,14423
151,10,14327
151,11,14231
151,12,14135
151,13,14039
151,14,13943
151,15,13847
151,16,13751
151,17,13655
151,18,13559
151,19,13463
151,20,13367
151,21,13271
151,22,13175
151,23,13079
151,24,12983
151,25,12887
151,26,12791
151,27,12695
151,28,12599
151,29,12503
151,30,12407
151,31,12311
151,32,12215
151,33,12119
151,34,12023
151,35,11927
151,36,11831
151,37,11735
151,38,11639
151,39,11543
151,40,11447
151,41,11351
151,42,11255
151,43,11159
151,44,11063
151,45,10967
151,46,10871
151,47,10775
151,48,10679
151,49,10583
151,50,10487
151,51,10391
151,52,10295
151,53,10199
151,54,10103
151,55,10007
151,56,9911
151,57,9815
151,58,9719
151,59,9623
151,60,9527
151,61,9431
151,62,9335
151,63,9239
151,64,9143
151,65,9047
151,66,8951
151,67,8855
151,68,8759
151,69,8663
151,70,8567
151,71,8471
151,72,8375
151,73,8279
151,74,8183
151,75,8087
151,76,7991
151,77,7895
151,78,7799
151,79,7703
151,80,32767
151,81,32767
151,82,32767
151,83,32767
151,84,32767
151,85,32767
152,0,15288
152,1,15192
152,2,15096
152,3,15000
152,4,14904
152,5,14808
152,6,14712
152,7,14616
152,8,14520
152,9,14424
152,10,14328
152,11,14232
152,12,14136
152,13,14040
152,14,13944
152,15,13848
152,16,13752
152,17,13656
152,18,13560
152,19,13464
152,20,13368
152,21,13272
152,22,13176
152,23,13080
152,24,12984
152,25,12888
152,26,12792
152,27,12696
152,28,12600
152,29,12504
152,30,12408
152,31,12312
152,32,12216
152,33,12120
152,34,12024
152,35,11928
152,36,11832
152,37,11736
152,38,11640
152,39,11544
152,40,11448
152,41,11352
152,42,11256
152,43,11160
152,44,11064
152,45,10968
152,46,10872
152,47,10776
152,48,10680
152,49,10584
152,50,10488
152,51,10392
152,52,10296
152,53,10200
152,54,10104
152,55,10008
152,56,9912
152,57,9816
152,58,9720
152,59,9624
152,60,9528
152,61,9432
152,62,9336
152,63,9240
152,64,9144
152,65,9048
152,66,8952
152,67,8856
152,68,8760
152,69,8664
152,70,8568
152,71,8472
152,72,8376
152,73,8280
152,74,8184
152,75,8088
152,76,7992
152,77,7896
152,78,7800
152,79,7704
152,80,32767
152,81,32767
152,82,32767
152,83,32767
152,84,32767
152,85,32767
153,0,15289
153,1,15193
153,2,15097
153,3,15001
153,4,14905
153,5,14809
153,6,14713
153,7,14617
153,8,14521
153,9,14425
153,10,14329
153,11,14233
153,12,14137
153,13,14041
153,14,13945
153,15,13849
153,16,13753
153,17,13657
153,18,13561
153,19,13465
153,20,13369
153,21,13273
153,22,13177
153,23,13081
153,24,12985
153,25,12889
153,26,12793
153,27,12697
153,28,12601
153,29,12505
153,30,12409
153,31,12313
153,32,12217
153,33,12121
153,34,12025
153,35,11929
153,36,11833
153,37,11737
153,38,11641
153,39,11545
153,40,11449
153,41,11353
153,42,11257
153,43,11161
153,44,11065
153,45,10969
153,46,10873
153,47,10777
153,48,10681
153,49,10585
153,50,10489
153,51,10393
153,52,10297
153,53,10201
153,54,10105
153,55,10009
153,56,9913
153,57,9817
153,58,9721
153,59,9625
153,60,9529
153,61,9433
153,62,9337
153,63,9241
153,64,9145
153,65,9049
153,66,8953
153,67,8857
153,68,8761
153,69,8665
153,70,8569
153,71,8473
153,72,8377
153,73,8281
153,74,8185
153,75,8089
153,76,7993
153,77,7897
153,78,7801
153,79,7705
153,80,32767
153,81,32767
153,82,32767
153,83,32767
153,84,32767
153,85,32767
154,0,15290
154,1,15194
154,2,15098
154,3,15002
154,4,14906
154,5,14810
154,6,14714
154,7,14618
154,8,14522
154,9,14426
154,10,14330
154,11,14234
154,12,14138
154,13,14042
154,14,13946
154,15,13850
154,16,13754
154,17,13658
154,18,13562
154,19,13466
154,20,13370
154,21,13274
154,22,13178
154,23,13082
154,24,12986
154,25,12890
154,26,12794
154,27,12698
154,28,12602
154,29,12506
154,30,12410
154,31,12314
154,32,12218
154,33,12122
154,34,12026
154,35,11930
154,36,11834
154,37,11738
154,38,11642
154,39,11546
154,40,11450
154,41,11354
154,42,11258
154,43,11162
154,44,11066
154,45,10970
154,46,10874
154,47,10778
154,48,10682
154,49,10586
154,50,10490
154,51,10394
154,52,10298
154,53,10202
154,54,10106
154,55,10010
154,56,9914
154,57,9818
154,58,9722
154,59,9626
154,60,9530
154,61,9434
154,62,9338
154,63,9242
154,64,9146
154,65,9050
154,66,8954
154,67,8858
154,68,8762
154,69,8666
154,70,8570
154,71,8474
154,72,8378
154,73,8282
154,74,8186
154,75,8090
154,76,7994
154,77,7898
154,78,7802
154,79,7706
154,80,32767
154,81,32767
154,82,32767
154,83,32767
154,84,32767
154,85,32767
155,0,15291
155,1,15195
155,2,15099
155,3,15003
155,4,14907
155,5,14811
155,6,14715
155,7,14619
155,8,14523
155,9,14427
155,10,14331
155,11,14235
155,12,14139
155,13,14043
155,14,13947
155,15,13851
155,16,13755
155,17,13659
155,18,13563
155,19,13467
155,20,13371
155,21,13275
155,22,13179
155,23,13083
155,24,12987
155,25,12891
155,26,12795
155,27,12699
155,28,12603
155,29,12507
155,30,12411
155,31,12315
155,32,12219
155,33,12123
155,34,12027
155,35,11931
155,36,11835
155,37,11739
155,38,11643
155,39,11547
155,40,11451
155,41,11355
155,42,11259
155,43,11163
155,44,11067
155,45,10971
155,46,10875
155,47,10779
155,48,10683
155,49,10587
155,50,10491
155,51,10395
155,52,10299
155,53,10203
155,54,10107
155,55,10011
155,56,9915
155,57,9819
155,58,9723
155,59,9627
155,60,9531
155,61,9435
155,62,9339
155,63,9243
155,64,9147
155,65,9051
155,66,8955
155,67,8859
155,68,8763
155,69,8667
155,70,8571
155,71,8475
155,72,8379
155,73,8283
155,74,8187
155,75,8091
155,76,7995
155,77,7899
155,78,7803
155,79,7707
155,80,32767
155,81,32767
155,82,32767
155,83,32767
155,84,32767
155,85,32767
156,0,15292
156,1,15196
156,2,15100
156,3,15004
